apBusinessGroupName,apEnvName,harnProject,apiName,applicationName,clusterName,apiId,fgwInstanceName,apiSpecAssetVersion,apiSpecAssetId,apiLabel,api_label_fgw,dnsGlobal,dnsLocal,implHost,implProtocol,implPort,implPath,impl_tls_secret_group,impl_tls_context,impl_resp_timeout
Regions Bank,Dev,,rhel8-sample-proxy-ng-dev-v1,rhel8-sample-proxy-ng-dev-v1,rtf-api-ocp-np-b,19117733,fgw-regionsbank-dev-b-small-1,v1,rhel8-sample-proxy-ng,rhel8-sample-proxy-ng-dev-b,rhel8-sample-proxy-ng-fgw-dev-b,https://rhel8-sample-proxy-ng-dev-v1.api-np-c.regionsapps.com,https://rhel8-sample-proxy-ng-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
Regions Bank,Dev,,test-proxy-lab-dev-v1,test-proxy-lab-dev-v1,rtf-api-ocp-np-b,19373664,fgw-regionsbank-dev-b-small-1,v1,test-proxy-lab,test-proxy-lab-dev-b,test-proxy-lab-fgw-dev-b,https://test-proxy-lab-dev-v1.api-np-c.regionsapps.com,https://test-proxy-lab-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16131,/bp,tls-secret-group,tls-context,30000
Regions Bank,Dev,,oauth-proxy-test-dev-v1,oauth-proxy-test-dev-v1,rtf-api-ocp-np-b,19481548,fgw-regionsbank-test-dev-b-small-1,v1,oauth-proxy-test,oauth-proxy-test-dev-b,oauth-proxy-test-fgw-dev-b,https://oauth-proxy-test-dev-v1.api-np-c.regionsapps.com,https://oauth-proxy-test-dev-v1.api-np-b.regionsapps.com/,devl.rgbk.com,https,16131,/bp,tls-secret-group,tls-context,30000
Regions Bank,Dev,,sample-proxy-connectedapp-dev-v1,sample-proxy-connectedapp-dev-v1,rtf-api-ocp-np-b,19664164,fgw-regionsbank-dev-b-small-1,v1,sample-proxy-connectedapp,sample-proxy-connectedapp-dev-b,sample-proxy-connectedapp-fgw-dev-b,https://sample-proxy-connectedapp-dev-v1.api-np-c.regionsapps.com,https://sample-proxy-connectedapp-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,https,16131,/bp,tls-secret-group,tls-context,30000
Regions Bank,Dev,,test-proxy-lab-dev-v1,test-proxy-lab-dev-v1,rtf-api-ocp-np-zb,19172120,fgw-regionsbank-dev-z-b-small-1,v1,test-proxy-lab,test-proxy-lab-dev-zb,test-proxy-lab-fgw-dev-zb,https://test-proxy-lab-dev-v1.api.regionstest.com,https://muletest-ocp.api.regionstest.com/,api-test.apps.np-dmz-b.openshift.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
Regions Bank,Dev,,rhel8-sample-proxy-ng-dev-v1,rhel8-sample-proxy-ng-dev-v1,rtf-api-ocp-np-zb,19307473,fgw-regionsbank-dev-z-b-small-1,v1,rhel8-sample-proxy-ng,rhel8-sample-proxy-ng-dev-zb,rhel8-sample-proxy-ng-fgw-dev-zb,https://rhel8-sample-proxy-ng-dev-v1.api.regionstest.com,https://rhel8-sample-proxy-ng-dev-v1.api.regionstest.com,api-test.apps.np-dmz-b.openshift.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
Business_Support,Dev,,idea-voltage-proxy-dev-v1,idea-voltage-proxy-dev-v1,rtf-api-ocp-np-b,18822146,fgw-business-support-dev-b-small-1,v1,idea-voltage-proxy,idea-voltage-proxy-dev-b,idea-voltage-proxy-fgw-dev-b,https://idea-voltage-proxy-dev-v1.api-np-c.regionsapps.com,https://idea-voltage-proxy-dev-v1.api-np-b.regionsapps.com/,voltage-pp-0000.gslb.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
Business_Support,Dev,,treasurymanagement-tmsign-sys-proxy-dev-v1,treasurymanagement-tmsign-sys-proxy-dev-v1,rtf-api-ocp-np-zb,19769256,fgw-business-support-dev-z-b-small-1,v1,treasurymanagement-tmsign-sys-proxy,treasurymanagement-tmsign-sys-proxy-dev-zb,treasurymanagement-tmsign-sys-proxy-fgw-dev-zb,https://treasurymanagement-tmsign-sys-proxy-dev-v1.api.regionstest.com,https://treasurymanagement-tmsign-sys-proxy-dev.api.regionstest.com,tmsign-qa.rgbk.com,https,443,/Home,tls-secret-group,tls-context,30000
Business_Support,Dev,,treasurymanagement-tmsign-sys-proxy-dev-v1,treasurymanagement-tmsign-sys-proxy-dev-v1,rtf-api-ocp-np-za,20006907,fgw-business-support-dev-z-a-small-1,v1,treasurymanagement-tmsign-sys-proxy,treasurymanagement-tmsign-sys-proxy-dev-za,treasurymanagement-tmsign-sys-proxy-fgw-dev-za,https://treasurymanagement-tmsign-sys-proxy-dev-v1.api.regionstest.com,https://treasurymanagement-tmsign-sys-proxy-dev.api.regionstest.com,tmsign-qa.rgbk.com,https,443,/Home,tls-secret-group,tls-context,30000
Human_Resource_Management,Dev,,hr-sact-sys-proxy-dev-v1,hr-sact-sys-proxy-dev-v1,rtf-api-ocp-np-b,16975274,fgw-human-resource-management-dev-b-small-1,v1,hr-sact-sys-proxy,hr-sact-sys-proxy-b,hr-sact-sys-proxy-fgw-b,https://hr-sact-sys-proxy-dev-v1.api-np-c.regionsapps.com,https://hr-sact-sys-proxy-dev-v1.api-np-b.regionsapps.com/,sact-safeactbgc-dev.ocp-np-b.regionsapps.com,HTTPS,443,/,tls-secret-group,tls-context,10000
IT_Management,Dev,,ib-sso-exp-proxy-dev-v1,ib-sso-exp-proxy-dev-v1,rtf-api-ocp-np-b,16987127,fgw-it-management-dev-b-small-1,v1,ib-sso-exp-proxy,ib-sso-exp-proxy-b,ib-sso-exp-proxy-fgw-b,https://ib-sso-exp-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-sso-exp-proxy-dev-v1.api-np-b.regionsapps.com/,regions-digitalchannels-olb-ssoapi-dev.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,10000
IT_Management,Dev,,ib-fico-exp-proxy-dev-v1,ib-fico-exp-proxy-dev-v1,rtf-api-ocp-np-b,17107754,fgw-it-management-dev-b-small-1,v1,ib-fico-exp-proxy,ib-fico-exp-proxy-b,ib-fico-exp-proxy-fgw-b,https://ib-fico-exp-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-fico-exp-proxy-dev-v1.api-np-b.regionsapps.com,regions-digitalchannels-olb-ficoapi-dev.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,10000
IT_Management,Dev,,ib-billpay-exp-proxy-dev-v1,ib-billpay-exp-proxy-dev-v1,rtf-api-ocp-np-b,17149386,fgw-it-management-dev-b-small-1,v1,ib-billpay-exp-proxy,ib-billpay-exp-proxy-b,ib-billpay-exp-proxy-fgw-b,https://ib-billpay-exp-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-billpay-exp-proxy-dev-v1.api-np-b.regionsapps.com,regions-digitalchannels-olb-billpayapi-dev.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,10000
IT_Management,Dev,,ib-isod-exp-proxy-dev-v1,ib-isod-exp-proxy-dev-v1,rtf-api-ocp-np-b,17303081,fgw-it-management-dev-b-small-1,v1,ib-isod-exp-proxy,ib-isod-exp-proxy-b,ib-isod-exp-proxy-fgw-b,https://ib-isod-exp-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-isod-exp-proxy-dev-v1.api-np-b.regionsapps.com,regions-digitalchannels-olb-isodapi-dev.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,10000
IT_Management,Dev,,ib-fico-proxy-dev-v1,ib-fico-proxy-dev-v1,rtf-api-ocp-np-b,19454036,fgw-it-management-dev-b-small-1,v1,ib-fico-proxy,ib-fico-proxy-dev-b,ib-fico-proxy-fgw-dev-b,https://ib-fico-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-fico-proxy-dev-v1.api-np-b.regionsapps.com/,ib-fico-api-qa.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,ib-sso-proxy-dev-v1,ib-sso-proxy-dev-v1,rtf-api-ocp-np-b,19636598,fgw-it-management-dev-b-small-1,v1,ib-sso-proxy,ib-sso-proxy-dev-b,ib-sso-proxy-fgw-dev-b,https://ib-sso-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-sso-proxy-dev-v1.api-np-b.regionsapps.com,ib-sso-api-qa.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,ib-transactions-proxy-dev-v1,ib-transactions-proxy-dev-v1,rtf-api-ocp-np-b,19645766,fgw-it-management-dev-b-small-1,v1,ib-transactions-proxy,ib-transactions-proxy-dev-b,ib-transactions-proxy-fgw-dev-b,https://ib-transactions-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-transactions-proxy-dev-v1.api-np-b.regionsapps.com,ib-transactions-api-qa.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,ib-authenticationservice-proxy-dev-v1,ib-authenticationservice-proxy-dev-v1,rtf-api-ocp-np-b,19695352,fgw-it-management-dev-b-small-1,v1,ib-authenticationservice-proxy,ib-authenticationservice-proxy-dev-b,ib-authenticationservice-proxy-fgw-dev-b,https://ib-authenticationservice-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-authenticationservice-proxy-dev-v1.api-np-b.regionsapps.com,ib-authenticationservice-qa.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,itm-voltage-proxy-dev-v1,itm-voltage-proxy-dev-v1,rtf-api-ocp-np-zb,17510609,fgw-it-management-dev-z-b-small-1,1.0.0,itm-voltage-proxy,itm-voltage-proxy-zb,itm-voltage-proxy-fgw-zb,https://itm-voltage-proxy-dev-v1.api.regionstest.com,https://itm-voltage-proxy-dev-v1.api.regionstest.com/,voltage-pp-0000.preprod.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,ncino-voltage-proxy-dev-v1,ncino-voltage-proxy-dev-v1,rtf-api-ocp-np-zb,17834558,fgw-it-management-dev-z-b-small-1,v1,ncino-voltage-proxy,ncino-voltage-proxy-dev-zb,ncino-voltage-proxy-fgw-dev-zb,https://ncino-voltage-proxy-dev-v1.api.regionstest.com,https://ncino-voltage-proxy-dev-v1.api.regionstest.com,voltage-pp-0000.gslb.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,enterprise-logger-service-proxy-dev-v1,enterprise-logger-service-proxy-dev-v1,rtf-api-ocp-np-zb,18287906,fgw-it-management-dev-z-b-small-1,v1,ciam-enterprise-logger-service-proxy,ciam-enterprise-logger-service-proxy-dev-zb,ciam-enterprise-logger-service-proxy-fgw-dev-zb,https://ciam-enterprise-logger-service-proxy-dev-v1.api.regionstest.com,https://ciam-dev.api.regionstest.com,regions-enterprise-logger-api-dev.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,itm-voltage-proxy-dev-v1,itm-voltage-proxy-dev-v1,rtf-api-ocp-np-za,19650533,fgw-it-management-dev-z-a-small-1,1.0.0,itm-voltage-proxy,itm-voltage-proxy-za,itm-voltage-proxy-fgw-za,https://itm-voltage-proxy-dev-v1.api.regionstest.com,https://itm-voltage-proxy-dev-v1.api.regionstest.com,voltage-pp-0000.preprod.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,ncino-voltage-proxy-dev-v1,ncino-voltage-proxy-dev-v1,rtf-api-ocp-np-za,19650534,fgw-it-management-dev-z-a-small-1,v1,ncino-voltage-proxy,ncino-voltage-proxy-dev-za,ncino-voltage-proxy-fgw-dev-za,https://ncino-voltage-proxy-dev-v1.api.regionstest.com,https://ncino-voltage-proxy-dev-v1.api.regionstest.com,voltage-pp-0000.gslb.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,enterprise-logger-service-proxy-dev-v1,enterprise-logger-service-proxy-dev-v1,rtf-api-ocp-np-za,19650535,fgw-it-management-dev-z-a-small-1,v1,ciam-enterprise-logger-service-proxy,ciam-enterprise-logger-service-proxy-dev-za,ciam-enterprise-logger-service-proxy-fgw-dev-za,https://ciam-enterprise-logger-service-proxy-dev-v1.api.regionstest.com,https://ciam-dev.api.regionstest.com,regions-enterprise-logger-api-dev.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,ib-sso-proxy-dev-v1,ib-sso-proxy-dev-v1,rtf-api-ocp-np-a,19896254,fgw-it-management-dev-a-small-1,v1,ib-sso-proxy,ib-sso-proxy-dev-a,ib-sso-proxy-fgw-dev-a,https://ib-sso-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-sso-proxy-dev-v1.api-np-a.regionsapps.com,ib-sso-api-qa.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
IT_Management,Dev,,ib-fico-proxy-dev-v1,ib-fico-proxy-dev-v1,rtf-api-ocp-np-a,19897059,fgw-it-management-dev-a-small-1,v1,ib-fico-proxy,ib-fico-proxy-dev-a,ib-fico-proxy-fgw-dev-a,https://ib-fico-proxy-dev-v1.api-np-c.regionsapps.com,https://ib-fico-proxy-dev-v1.api-np-a.regionsapps.com/,ib-fico-api-qa.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
CCS,Dev,,commercial-card-test-v1,commercial-card-test-v1,rtf-api-ocp-np-b,18544945,fgw-ccs-test-dev-b-small-1,v1,commercial-card,commercial-card-test-b,commercial-card-fgw-test-b,https://commercial-card-test-v1.api-np-c.regionsapps.com,https://commercial-card-test-v1.api-np-b.regionsapps.com,commercial-card-api-test.ocp-np-b.regionsapps.com,https,443,/api/v1,tls-secret-group,tls-context,30000
CCS,Dev,,commercial-card-dev-v1,commercial-card-dev-v1,rtf-api-ocp-np-b,18501650,fgw-ccs-dev-b-small-1,v1,commercial-card,commercial-card-dev-b,commercial-card-fgw-dev-b,https://commercial-card-dev-v1.api-np-c.regionsapps.com,https://commercial-card-dev-v1.api-np-b.regionsapps.com,commercial-card-api-dev.ocp-np-b.regionsapps.com,https,443,/api/v1,tls-secret-group,tls-context,30000
CLL,Dev,,cll-consumer-prc-api-dev-v1,cll-consumer-prc-api-dev-v1,rtf-api-ocp-np-b,16074052,fgw-cll-dev-b-small-1,v1,cll-consumer-prc-api,cll-consumer-prc-api-b,cll-consumer-prc-api-fgw-b,https://cll-consumer-prc-api-dev-v1.api-np-c.regionsapps.com,https://cll-consumer-prc-api-dev-v1.api-np-b.regionsapps.com/,card-linked-lending-test.apps.np-b.openshift.rgbk.com,HTTPS,443,/v1,tls-secret-group,tls-context,10000
FSC,Dev,,rego-proxy-dev-v1,rego-proxy-dev-v1,rtf-api-ocp-np-b,17809613,fgw-fsc-dev-b-small-1,v1,rego-proxy,rego-proxy-b,rego-proxy-fgw-b,https://rego-proxy-dev-v1.api-np-c.regionsapps.com/api,https://rego-proxy-dev-v1.api-np-b.regionsapps.com,devl.rgbk.com,HTTPS,16401,/lo,tls-secret-group,tls-context,10000
FSC,Dev,,rego-proxy-dev-v1,rego-proxy-dev-v1,rtf-api-ocp-np-a,19928103,fgw-fsc-dev-a-small-1,v1,rego-proxy,rego-proxy-a,rego-proxy-fgw-a,https://rego-proxy-dev-v1.api-np-c.regionsapps.com/api,https://rego-proxy-dev-v1.api-np-a.regionsapps.com/,dev1.rgbk.com,HTTPS,16401,/lo,tls-secret-group,tls-context,10000
MCL,Dev,,riskmgmt-obligor-sys-proxy-dev-v1,riskmgmt-obligor-sys-proxy-dev-v1,rtf-api-ocp-np-b,19359463,fgw-mcl-dev-b-small-1,v1,riskmgmt-obligor-sys-proxy,riskmgmt-obligor-sys-proxy-dev-b,riskmgmt-obligor-sys-proxy-fgw-dev-b,https://riskmgmt-obligor-sys-proxy-dev-v1.api-np-c.regionsapps.com,https://riskmgmt-obligor-sys-proxy-dev-v1.api-np-b.regionsapps.com/,mclodata-dev.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
MCL,Dev,,riskmgmt-obligor-sys-proxy-dev-v1,riskmgmt-obligor-sys-proxy-dev-v1,rtf-api-ocp-np-zb,17717547,fgw-mcl-dev-z-b-small-1,v1,riskmgmt-obligor-sys-proxy,riskmgmt-obligor-sys-proxy-zb,riskmgmt-obligor-sys-proxy-fgw-zb,https://riskmgmt-obligor-sys-proxy-dev-v1.api.regionstest.com,https://riskmgmt-obligor-sys-proxy-dev-v1.api.regionstest.com,mclodata-dev,https,443,/api,tls-secret-group,tls-context,30000
Operations_and_Execution,Dev,,end-notification-sys-okta-proxy-dev-v1,end-notification-sys-okta-proxy-dev-v1,rtf-api-ocp-np-b,18923656,fgw-operations-and-execution-dev-b-small-1,v1,end-notification-sys-okta-proxy,end-notification-sys-okta-proxy-dev-b,end-notification-sys-okta-proxy-fgw-dev-b,https://end-notification-sys-okta-proxy-dev-v1.api-np-c.regionsapps.com,https://end-notification-sys-okta-proxy-dev-v1.api-np-b.regionsapps.com/,wdendapp.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
Operations_and_Execution,Dev,,rooba-oauth-sys-proxy-test-v2,rooba-oauth-sys-proxy-test-v2,rtf-api-ocp-np-b,19333173,fgw-operations-and-execution-test-dev-b-small-1,v2,rooba-oauth-sys-proxy,rooba-oauth-sys-proxy-test-b,rooba-oauth-sys-proxy-fgw-test-b,https://rooba-oauth-sys-proxy-test-v2.api-np-c.regionsapps.com,https://rooba-oauth-sys-proxy-test-v2.api-np-b.regionsapps.com,rooba-test.rgbk.com,https,443,/rest/v2,tls-secret-group,tls-context,180000
Operations_and_Execution,Dev,,rooba-oauth-sys-proxy-dev-v2,rooba-oauth-sys-proxy-dev-v2,rtf-api-ocp-np-b,19402380,fgw-operations-and-execution-dev-b-small-1,v2,rooba-oauth-sys-proxy,rooba-oauth-sys-proxy-dev-b,rooba-oauth-sys-proxy-fgw-dev-b,https://rooba-oauth-sys-proxy-dev-v2.api-np-c.regionsapps.com,https://rooba-oauth-sys-proxy-dev-v2.api-np-b.regionsapps.com/,rooba-dev.rgbk.com,https,443,/rest/v2,tls-secret-group,tls-context,180000
Operations_and_Execution,Test,,op-admin-oauth-sys-proxy-test-v1,op-admin-oauth-sys-proxy-test-v1,rtf-api-ocp-np-b,18964977,fgw-operations-and-execution-test-np-b-small-1,v1,op-admin-oauth-sys-proxy,op-admin-oauth-sys-proxy-test-b,op-admin-oauth-sys-proxy-fgw-test-b,https://op-admin-oauth-sys-proxy-test-v1.api-np-c.regionsapps.com,https://op-admin-oauth-sys-proxy-test-v1.api-np-b.regionsapps.com,api-admin-test-op.apps.np-dmz-b.openshift.rgbk.com,https,443,/api/v1,tls-secret-group,tls-context,30000
Operations_and_Execution,Dev,,loandeposit-ecl2-sys-proxy-dev-v1,loandeposit-ecl2-sys-proxy-dev-v1,rtf-api-ocp-np-b,19703325,fgw-operations-and-execution-dev-b-small-1,v1,loandeposit-ecl2-sys-proxy,loandeposit-ecl2-sys-proxy-dev-b,loandeposit-ecl2-sys-proxy-fgw-dev-b,https://loandeposit-ecl2-sys-proxy-dev-v1.api-np-c.regionsapps.com,https://loandeposit-ecl2-sys-proxy-dev.api.regionstest.com,ecl2-qa.rgbk.com,https,443,/api/v2.0/EventListener/,tls-secret-group,tls-context,30000
Operations_and_Execution,Dev,,rlm-oauth-sys-proxy-dev-v2,rlm-oauth-sys-proxy-dev-v2,rtf-api-ocp-np-b,19751281,fgw-operations-and-execution-dev-b-small-1,v2,rlm-oauth-sys-proxy,rlm-oauth-sys-proxy-dev-b,rlm-oauth-sys-proxy-fgw-dev-b,https://rlm-oauth-sys-proxy-dev-v2.api-np-c.regionsapps.com,https://rlm-oauth-sys-proxy-dev-v2.api-np-b.regionsapps.com,rlm-service-integration-dev.ocp-np-b.regionsapps.com,https,443,/rest/v2,tls-secret-group,tls-context,180000
Operations_and_Execution,Dev,,loandeposit-ecl2-sys-proxy-dev-v1,loandeposit-ecl2-sys-proxy-dev-v1,rtf-api-ocp-np-zb,19674501,fgw-operations-and-execution-dev-z-b-small-1,v1,loandeposit-ecl2-sys-proxy,loandeposit-ecl2-sys-proxy-dev-zb,loandeposit-ecl2-sys-proxy-fgw-dev-zb,https://loandeposit-ecl2-sys-proxy-dev-v1.api.regionstest.com,https://loandeposit-ecl2-sys-proxy-dev.api.regionstest.com,ecl2-qa.rgbk.com,https,443,/api/v2.0/EventListener,tls-secret-group,tls-context,30000
Operations_and_Execution,Dev,,e-vaulting-sys-proxy-dev-v1,e-vaulting-sys-proxy-dev-v1,rtf-api-ocp-np-zb,19949244,fgw-operations-and-execution-dev-z-b-small-1,v1,e-vaulting-sys-proxy,e-vaulting-sys-proxy-dev-zb,e-vaulting-sys-proxy-fgw-dev-zb,https://e-vaulting-sys-proxy-dev-v1.api.regionstest.com,https://e-vaulting-sys-proxy-dev.api.regionstest.com,onesp-evaulting-dev-stage.apps.np-b.openshift.rgbk.com,HTTPS,443,/api/eVaulting/RegionsVaultTest/SandBox,tls-secret-group,tls-context,30000
Operations_and_Execution,Dev,,loandeposit-ecl2-sys-proxy-dev-v1,loandeposit-ecl2-sys-proxy-dev-v1,rtf-api-ocp-np-za,19698872,fgw-operations-and-execution-dev-z-a-small-1,v1,loandeposit-ecl2-sys-proxy,loandeposit-ecl2-sys-proxy-dev-za,loandeposit-ecl2-sys-proxy-fgw-dev-za,https://loandeposit-ecl2-sys-proxy-dev-v1.api.regionstest.com,https://loandeposit-ecl2-sys-proxy-dev.api.regionstest.com,ecl2-qa.rgbk.com,https,443,/api/v2.0/EventListener,tls-secret-group,tls-context,30000
Operations_and_Execution,Dev,,e-vaulting-sys-proxy-dev-v1,e-vaulting-sys-proxy-dev-v1,rtf-api-ocp-np-za,20051379,fgw-operations-and-execution-dev-z-a-small-1,v1,e-vaulting-sys-proxy,e-vaulting-sys-proxy-dev-za,e-vaulting-sys-proxy-fgw-dev-za,https://e-vaulting-sys-proxy-dev-v1.api.regionstest.com,https://e-vaulting-sys-proxy-dev.api.regionstest.com,onesp-evaulting-dev.rgbk.com,HTTPS,443,https://onesp-evaulting-dev.rgbk.com/api/eVaulting/RegionsVaultTest/SandBox,tls-secret-group,tls-context,30000
Account_Management,Dev,,fdp-customer-confirmation-proxy-dev-v1,fdp-customer-confirmation-proxy-dev-v1,rtf-api-ocp-np-b,18531061,fgw-account-management-dev-b-small-1,v1,fdp-customer-confirmation-proxy,fdp-customer-confirmation-proxy-dev-b,fdp-customer-confirmation-proxy-fgw-dev-b,https://fdp-customer-confirmation-proxy-dev-v1.api-np-c.regionsapps.com,https://fdp-customer-confirmation-proxy-dev-v1.api-np-b.regionsapps.com,fdp-customer-confirmation-qa.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
Account_Management,Dev,,fdp-check-verification-proxy-dev-v1,fdp-check-verification-proxy-dev-v1,rtf-api-ocp-np-b,19173493,fgw-account-management-dev-b-small-1,v1,fdp-check-verification-proxy,fdp-check-verification-proxy-dev-b,fdp-check-verification-proxy-fgw-dev-b,https://fdp-check-verification-proxy-dev-v1.api-np-c.regionsapps.com,https://fdp-check-verification-proxy-dev-v1.api-np-b.regionsapps.com,fdp-check-verification-dev.ocp-np-b.regionsapps.com,https,443,/,tls-secret-group,tls-context,30000
Account_Management,Dev,,fdp-fico-sys-proxy-dev-v1,fdp-fico-sys-proxy-dev-v1,rtf-api-ocp-np-zb,16654765,fgw-account-management-dev-z-b-small-1,v1,fdp-fico-sys-proxy,fdp-fico-sys-proxy-b,fdp-fico-sys-proxy-fgw-b,https://fdp-fico-sys-proxy-dev-v1.api.regionstest.com,https://fdp-fico-sys-proxy-dev-v1.api.regionstest.com,fdp-switch-sensor-fico-dev.apps.np-b.openshift.rgbk.com,HTTPS,443,/,tls-secret-group,tls-context,10000
Account_Management,Dev,,fdp-adx-proxy-v1,fdp-adx-proxy-v1,rtf-api-ocp-np-zb,18499590,fgw-account-management--1,v1,fdp-adx-proxy,fdp-adx-proxy-dev-zb,fdp-adx-proxy-fgw-dev-zb,https://fdp-adx-proxy-dev-v1.api.regionstest.com,https://fdp-adx-proxy-dev-v1.api.regionstest.com,fdp-adx-dev.apps.np-b.openshift.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
Account_Management,Dev,,fdp-fico-sys-proxy-dev-v1,fdp-fico-sys-proxy-dev-v1,rtf-api-ocp-np-za,19650362,fgw-account-management-dev-z-a-small-1,v1,fdp-fico-sys-proxy,fdp-fico-sys-proxy-za,fdp-fico-sys-proxy-fgw-za,https://fdp-fico-sys-proxy-dev-v1.api.regionstest.com,https://fdp-fico-sys-proxy-dev-v1.api.regionstest.com,fdp-switch-sensor-fico-dev.apps.np-b.openshift.rgbk.com,HTTPS,443,/,tls-secret-group,tls-context,10000
Account_Management,Dev,,fdp-adx-proxy-v1,fdp-adx-proxy-v1,rtf-api-ocp-np-za,19650364,fgw-account-management--1,v1,fdp-adx-proxy,fdp-adx-proxy-dev-za,fdp-adx-proxy-fgw-dev-za,https://fdp-adx-proxy-dev-v1.api.regionstest.com,https://fdp-adx-proxy-dev-v1.api.regionstest.com,fdp-adx-dev.apps.np-b.openshift.rgbk.com,https,443,/,tls-secret-group,tls-context,30000
Operational_Services,Dev,,sscp-payment-prc-proxy-dev-v1,sscp-payment-prc-proxy-dev-v1,rtf-api-ocp-np-b,16485565,fgw-operational-services-dev-b-small-1,v1,sscp-payment-prc-proxy,sscp-payment-prc-proxy-b,sscp-payment-prc-proxy-fgw-b,https://sscp-payment-prc-proxy-dev-v1.api-np-c.regionsapps.com,,sscp-pro-payments-api-test.ocp-np-b.regionsapps.com,HTTPS,443,/,tls-secret-group,tls-context,10000
Operational_Services,Dev,,end-notification-sys-proxy-dev-v1,end-notification-sys-proxy-dev-v1,rtf-api-ocp-np-b,18604096,fgw-operational-services-dev-b-small-1,v1,end-notification-sys-proxy,end-notification-sys-proxy-dev-b,end-notification-sys-proxy-fgw-dev-b,https://end-notification-sys-proxy-dev-v1.api-np-c.regionsapps.com,https://end-notification-sys-proxy-dev-v1.api-np-b.regionsapps.com,wqendapp.rgbk.com,https,443,/EnterpriseNotification/api/Notifications,tls-secret-group,tls-context,30000
Operational_Services,Dev,,op-ooba-dev-v2,op-ooba-dev-v2,rtf-api-ocp-np-b,18621834,fgw-operational-services-dev-b-small-1,v2,op-ooba,op-ooba-dev-b,op-ooba-fgw-dev-b,https://op-ooba-dev-v2.api-np-c.regionsapps.com,https://op-ooba-dev-v2.api-np-b.regionsapps.com,api-ooba-test-op.apps.np-dmz-b.openshift.rgbk.com,https,443,/rest/v2,tls-secret-group,tls-context,30000
Operational_Services,Dev,,transmit-authentication-proxy-dev-v2,transmit-authentication-proxy-dev-v2,rtf-api-ocp-np-b,17860226,fgw-operational-services-dev-b-small-1,v2,transmit-authentication-proxy,transmit-authentication-proxy-dev-b,transmit-authentication-proxy-fgw-dev-b,https://transmit-authentication-proxy-dev-v2.api-np-c.regionsapps.com,https://transmit-authentication-proxy-dev-v2.api-np-b.regionsapps.com,onepassauth-int.gslb-test.rgbk.com,https,443,/api/v2/server-api,tls-secret-group,tls-context,30000
Operational_Services,Dev,,op-ooba-test-v2,op-ooba-test-v2,rtf-api-ocp-np-b,19928385,fgw-operational-services-test-dev-b-small-1,v2,op-ooba,op-ooba-test-b,op-ooba-fgw-test-b,https://op-ooba-test-v2.api-np-c.regionsapps.com,https://op-ooba-test-v2.api-np-b.regionsapps.com,api-ooba-test-op.apps.np-dmz-b.openshift.rgbk.com,https,443,/rest/v2,tls-secret-group,tls-context,30000
